,folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
7303,20200527,clip_24_1054,75,9629,9634,bicycle,ride,93,87,96,93,94,86,98,92
7304,20200527,clip_24_1054,76,9629,9634,bicycle,ride,93,87,96,93,95,86,99,92
7305,20200527,clip_24_1054,77,9629,9634,bicycle,ride,98,89,102,96,98,88,102,93
7306,20200527,clip_24_1054,80,9629,9634,bicycle,ride,106,92,111,101,107,92,110,98
7307,20200527,clip_24_1054,81,9629,9634,bicycle,ride,108,93,111,101,108,93,111,99
7308,20200527,clip_24_1054,82,9629,9634,bicycle,ride,111,94,115,102,112,94,115,99
7309,20200527,clip_24_1054,83,9629,9634,bicycle,ride,114,94,119,103,115,94,119,100
7310,20200527,clip_24_1054,84,9629,9634,bicycle,ride,124,98,129,110,124,98,128,105
7311,20200527,clip_24_1054,85,9629,9634,bicycle,ride,128,99,134,112,128,99,133,107
7312,20200527,clip_24_1054,86,9629,9634,bicycle,ride,132,100,138,115,132,100,138,109
7313,20200527,clip_24_1054,87,9629,9634,bicycle,ride,136,101,143,118,136,102,141,111
7314,20200527,clip_24_1054,88,9629,9634,bicycle,ride,140,102,147,121,140,103,146,114
7315,20200527,clip_24_1054,89,9629,9634,bicycle,ride,145,105,153,124,145,105,153,117
7316,20200527,clip_24_1054,90,9629,9634,bicycle,ride,150,107,159,127,150,107,158,119
7317,20200527,clip_24_1054,91,9629,9634,bicycle,ride,156,109,164,131,155,109,163,122
7318,20200527,clip_24_1054,92,9629,9634,bicycle,ride,161,112,170,134,160,112,168,124
7319,20200527,clip_24_1054,93,9629,9634,bicycle,ride,167,114,176,138,167,116,175,128
7320,20200527,clip_24_1054,95,9629,9634,bicycle,ride,189,124,197,148,189,123,196,136
7321,20200527,clip_24_1054,96,9629,9634,bicycle,ride,197,125,207,154,197,127,206,141
7322,20200527,clip_24_1054,97,9629,9634,bicycle,ride,209,134,220,164,208,132,220,147
7323,20200527,clip_24_1054,98,9629,9634,bicycle,ride,207,139,219,173,205,139,218,157
7324,20200527,clip_24_1054,99,9629,9634,bicycle,ride,209,147,221,185,208,146,222,164
7325,20200527,clip_24_1054,100,9629,9634,bicycle,ride,226,159,240,200,223,159,239,178
7326,20200527,clip_24_1054,101,9629,9634,bicycle,ride,253,170,269,215,251,170,267,189
7327,20200527,clip_24_1054,102,9629,9634,bicycle,ride,282,185,303,237,282,184,303,211
7328,20200527,clip_24_1054,103,9629,9634,bicycle,ride,322,204,349,264,323,204,348,233
7329,20200527,clip_24_1054,104,9629,9634,bicycle,ride,375,234,384,288,374,233,384,262
7386,20200527,clip_26_1150,17,9667,9668,bicycle,ride,72,76,75,81,72,78,75,83
7387,20200527,clip_26_1150,18,9667,9668,bicycle,ride,73,76,76,82,73,79,76,83
7388,20200527,clip_26_1150,19,9667,9668,bicycle,ride,73,76,76,82,73,79,77,84
7389,20200527,clip_26_1150,20,9667,9668,bicycle,ride,74,76,77,83,74,79,77,84
7390,20200527,clip_26_1150,21,9667,9668,bicycle,ride,75,76,78,83,75,80,78,84
7391,20200527,clip_26_1150,22,9667,9668,bicycle,ride,76,77,79,84,76,80,79,85
7392,20200527,clip_26_1150,23,9667,9668,bicycle,ride,77,78,80,85,77,81,80,85
7393,20200527,clip_26_1150,24,9667,9668,bicycle,ride,78,78,81,86,78,82,81,86
7394,20200527,clip_26_1150,25,9667,9668,bicycle,ride,79,78,83,86,78,82,81,87
7395,20200527,clip_26_1150,26,9667,9668,bicycle,ride,79,79,82,87,78,82,81,87
7396,20200527,clip_26_1150,27,9667,9668,bicycle,ride,79,80,82,87,78,83,81,88
7397,20200527,clip_26_1150,28,9667,9668,bicycle,ride,78,80,81,88,78,83,81,88
7398,20200527,clip_26_1150,29,9667,9668,bicycle,ride,77,81,81,89,77,84,81,88
7399,20200527,clip_26_1150,30,9667,9668,bicycle,ride,78,82,81,90,78,85,81,90
7400,20200527,clip_26_1150,31,9667,9668,bicycle,ride,79,84,83,91,80,86,83,91
7401,20200527,clip_26_1150,32,9667,9668,bicycle,ride,81,84,85,91,81,87,84,92
7402,20200527,clip_26_1150,33,9667,9668,bicycle,ride,83,84,86,92,83,89,86,92
7403,20200527,clip_26_1150,34,9667,9668,bicycle,ride,84,85,88,92,85,90,88,93
7404,20200527,clip_26_1150,41,9667,9668,bicycle,ride,108,92,113,107,108,98,113,108
7405,20200527,clip_26_1150,42,9667,9668,bicycle,ride,117,96,125,107,117,100,125,112
7406,20200527,clip_26_1150,43,9667,9668,bicycle,ride,129,99,135,110,128,104,136,115
7407,20200527,clip_26_1150,44,9667,9668,bicycle,ride,135,102,141,112,135,107,142,119
7408,20200527,clip_26_1150,45,9667,9668,bicycle,ride,141,104,149,117,141,111,148,123
7409,20200527,clip_26_1150,46,9667,9668,bicycle,ride,149,108,156,120,149,115,156,127
7410,20200527,clip_26_1150,47,9667,9668,bicycle,ride,157,111,165,124,157,118,165,132
7411,20200527,clip_26_1150,48,9667,9668,bicycle,ride,167,114,175,130,167,123,175,140
7412,20200527,clip_26_1150,50,9667,9668,bicycle,ride,195,129,208,149,194,139,207,159
7413,20200527,clip_26_1150,51,9667,9668,bicycle,ride,217,138,228,158,218,150,231,170
7414,20200527,clip_26_1150,52,9667,9668,bicycle,ride,245,150,262,173,245,164,262,187
7415,20200527,clip_26_1150,53,9667,9668,bicycle,ride,284,166,305,193,284,183,305,213
7416,20200527,clip_26_1150,54,9667,9668,bicycle,ride,340,191,365,222,339,210,366,249
7417,20200527,clip_26_1150,26,9670,9671,bicycle,ride,72,76,76,81,72,79,76,83
7418,20200527,clip_26_1150,27,9670,9671,bicycle,ride,73,76,77,81,74,79,77,84
7419,20200527,clip_26_1150,28,9670,9671,bicycle,ride,75,76,78,81,75,78,78,82
7420,20200527,clip_26_1150,29,9670,9671,bicycle,ride,75,76,79,81,75,78,79,83
7421,20200527,clip_26_1150,30,9670,9671,bicycle,ride,76,76,79,82,76,79,79,83
7422,20200527,clip_26_1150,31,9670,9671,bicycle,ride,76,77,80,82,77,79,80,84
7423,20200527,clip_26_1150,32,9670,9671,bicycle,ride,77,77,81,83,78,80,81,84
7424,20200527,clip_26_1150,33,9670,9671,bicycle,ride,78,78,82,84,79,81,83,85
7425,20200527,clip_26_1150,34,9670,9671,bicycle,ride,80,79,84,84,81,81,84,86
7426,20200527,clip_26_1150,35,9670,9671,bicycle,ride,81,79,84,85,82,82,85,86
7427,20200527,clip_26_1150,36,9670,9671,bicycle,ride,83,80,86,85,83,82,87,87
7428,20200527,clip_26_1150,37,9670,9671,bicycle,ride,84,80,88,85,84,83,88,88
7429,20200527,clip_26_1150,38,9670,9671,bicycle,ride,86,80,89,85,86,84,89,89
7430,20200527,clip_26_1150,39,9670,9671,bicycle,ride,87,80,90,86,87,85,90,89
7431,20200527,clip_26_1150,40,9670,9671,bicycle,ride,87,81,91,87,88,85,91,89
7432,20200527,clip_26_1150,41,9670,9671,bicycle,ride,87,82,91,87,88,86,92,90
7433,20200527,clip_26_1150,42,9670,9671,bicycle,ride,87,83,91,88,89,86,92,90
7434,20200527,clip_26_1150,43,9670,9671,bicycle,ride,90,84,93,89,90,87,93,91
7435,20200527,clip_26_1150,44,9670,9671,bicycle,ride,90,85,95,91,91,87,95,91
7436,20200527,clip_26_1150,51,9670,9671,bicycle,ride,108,92,111,103,108,99,111,108
7437,20200527,clip_26_1150,52,9670,9671,bicycle,ride,111,95,115,107,111,101,115,110
7438,20200527,clip_26_1150,53,9670,9671,bicycle,ride,115,98,120,112,116,103,120,112
7439,20200527,clip_26_1150,54,9670,9671,bicycle,ride,120,101,126,113,120,107,127,118
7440,20200527,clip_26_1150,55,9670,9671,bicycle,ride,128,102,135,115,128,109,135,122
7441,20200527,clip_26_1150,56,9670,9671,bicycle,ride,137,107,144,120,138,114,145,126
7442,20200527,clip_26_1150,57,9670,9671,bicycle,ride,145,109,152,123,146,118,153,132
7443,20200527,clip_26_1150,58,9670,9671,bicycle,ride,157,115,166,128,158,122,165,138
7444,20200527,clip_26_1150,59,9670,9671,bicycle,ride,169,119,175,136,170,127,175,143
7445,20200527,clip_26_1150,60,9670,9671,bicycle,ride,190,126,196,143,190,137,196,153
7446,20200527,clip_26_1150,61,9670,9671,bicycle,ride,205,134,217,156,205,144,217,170
7447,20200527,clip_26_1150,62,9670,9671,bicycle,ride,227,147,242,169,228,158,240,183
7448,20200527,clip_26_1150,63,9670,9671,bicycle,ride,258,161,275,189,260,179,276,208
7449,20200527,clip_26_1150,64,9670,9671,bicycle,ride,300,184,322,219,301,205,323,247
7450,20200527,clip_26_1150,65,9670,9671,bicycle,ride,366,217,384,271,367,244,384,288
7476,20200527,clip_26_1150,75,9672,9650,bicycle,hold,154,135,165,158,163,142,175,169
7477,20200527,clip_26_1150,76,9672,9650,bicycle,hold,155,137,166,157,163,142,175,169
7478,20200527,clip_26_1150,77,9672,9650,bicycle,hold,160,135,171,155,163,142,175,169
7479,20200527,clip_26_1150,78,9672,9650,bicycle,hold,164,137,174,158,163,142,175,169
7480,20200527,clip_26_1150,79,9672,9650,bicycle,hold,159,137,173,157,163,142,176,169
7481,20200527,clip_26_1150,80,9672,9650,bicycle,hold,164,138,175,155,154,150,176,170
7482,20200527,clip_26_1150,81,9672,9650,bicycle,hold,167,139,175,156,160,143,178,167
7495,20200527,clip_26_1150,96,9659,9657,bicycle,ride,338,180,354,207,337,183,351,229
7496,20200527,clip_26_1150,97,9659,9657,bicycle,ride,302,167,318,195,299,166,319,213
7497,20200527,clip_26_1150,98,9659,9657,bicycle,ride,283,158,296,186,284,159,302,203
7498,20200527,clip_26_1150,99,9659,9657,bicycle,ride,270,152,283,179,269,152,285,192
7499,20200527,clip_26_1150,100,9659,9657,bicycle,ride,255,146,267,168,254,146,267,181
7500,20200527,clip_26_1150,101,9659,9657,bicycle,ride,247,140,257,162,245,140,258,174
7501,20200527,clip_26_1150,102,9659,9657,bicycle,ride,237,135,246,156,237,135,248,168
7502,20200527,clip_26_1150,103,9659,9657,bicycle,ride,229,131,238,152,229,130,239,161
7503,20200527,clip_26_1150,104,9659,9657,bicycle,ride,220,125,230,146,221,125,229,154
7504,20200527,clip_26_1150,105,9659,9657,bicycle,ride,215,122,224,139,214,122,222,150
7505,20200527,clip_26_1150,106,9659,9657,bicycle,ride,209,120,215,134,208,119,216,146
7506,20200527,clip_26_1150,107,9659,9657,bicycle,ride,203,118,210,132,202,117,209,142
7507,20200527,clip_26_1150,108,9659,9657,bicycle,ride,196,114,203,129,196,114,203,138
7508,20200527,clip_26_1150,109,9659,9657,bicycle,ride,191,115,197,127,191,115,197,135
7509,20200527,clip_26_1150,113,9659,9657,bicycle,ride,165,109,171,121,166,108,172,127
7510,20200527,clip_26_1150,114,9659,9657,bicycle,ride,162,106,167,118,162,106,168,124
7511,20200527,clip_26_1150,115,9659,9657,bicycle,ride,159,105,164,117,158,104,163,121
7512,20200527,clip_26_1150,116,9659,9657,bicycle,ride,154,103,159,115,155,102,159,118
7513,20200527,clip_26_1150,117,9659,9657,bicycle,ride,150,101,155,113,149,100,154,116
7514,20200527,clip_26_1150,118,9659,9657,bicycle,ride,144,99,149,111,144,99,148,115
7515,20200527,clip_26_1150,119,9659,9657,bicycle,ride,138,98,142,110,138,97,142,113
7526,20200527,clip_30_1342,0,9734,9741,bicycle,ride,238,176,258,209,242,201,263,236
7527,20200527,clip_30_1342,1,9734,9741,bicycle,ride,252,188,272,221,254,213,275,247
7528,20200527,clip_30_1342,2,9734,9741,bicycle,ride,269,198,294,230,268,227,296,264
7529,20200527,clip_30_1342,3,9734,9741,bicycle,ride,285,210,313,242,286,241,316,283
7530,20200527,clip_30_1342,4,9734,9741,bicycle,ride,301,222,330,254,301,253,333,288
7531,20200527,clip_30_1342,5,9734,9741,bicycle,ride,324,237,360,273,325,273,360,288
7532,20200527,clip_30_1342,0,9735,9742,bicycle,ride,295,202,310,226,294,221,314,243
7533,20200527,clip_30_1342,1,9735,9742,bicycle,ride,321,212,336,235,319,232,340,252
7534,20200527,clip_30_1342,2,9735,9742,bicycle,ride,337,218,354,242,340,239,351,263
7535,20200527,clip_30_1342,3,9735,9742,bicycle,ride,355,231,376,255,356,251,375,278
7536,20200527,clip_30_1342,4,9735,9742,bicycle,ride,376,246,384,269,376,270,384,288
7537,20200527,clip_30_1342,8,9745,9746,bicycle,ride,129,107,137,118,130,118,136,126
7538,20200527,clip_30_1342,9,9745,9746,bicycle,ride,134,109,142,120,135,121,141,130
7539,20200527,clip_30_1342,10,9745,9746,bicycle,ride,136,113,145,124,136,124,144,134
7540,20200527,clip_30_1342,11,9745,9746,bicycle,ride,143,117,152,127,144,127,152,137
7541,20200527,clip_30_1342,12,9745,9746,bicycle,ride,153,120,162,132,155,133,162,142
7542,20200527,clip_30_1342,13,9745,9746,bicycle,ride,163,123,173,138,164,138,172,150
7543,20200527,clip_30_1342,19,9745,9746,bicycle,ride,209,177,228,199,209,195,228,226
7544,20200527,clip_30_1342,20,9745,9746,bicycle,ride,239,195,264,231,242,217,264,254
7545,20200527,clip_30_1342,21,9745,9746,bicycle,ride,287,218,314,267,290,243,317,285
7546,20200527,clip_32_1413,56,9793,9794,bicycle,ride,152,117,162,129,154,127,162,138
7547,20200527,clip_32_1413,57,9793,9794,bicycle,ride,161,120,172,139,163,130,172,144
7548,20200527,clip_32_1413,58,9793,9794,bicycle,ride,168,123,175,143,170,137,176,148
7549,20200527,clip_32_1413,60,9793,9794,bicycle,ride,191,129,198,144,191,144,197,154
7550,20200527,clip_32_1413,61,9793,9794,bicycle,ride,195,135,209,158,197,150,206,165
7551,20200527,clip_32_1413,62,9793,9794,bicycle,ride,204,140,217,163,207,154,216,173
7552,20200527,clip_32_1413,63,9793,9794,bicycle,ride,214,146,229,169,217,162,226,181
7553,20200527,clip_32_1413,64,9793,9794,bicycle,ride,224,153,240,182,227,172,237,191
7554,20200527,clip_32_1413,65,9793,9794,bicycle,ride,237,163,254,197,240,182,251,205
7555,20200527,clip_32_1413,66,9793,9794,bicycle,ride,257,174,276,207,258,191,277,219
7556,20200527,clip_32_1413,67,9793,9794,bicycle,ride,282,188,304,228,282,208,305,240
7557,20200527,clip_32_1413,68,9793,9794,bicycle,ride,317,202,344,246,317,227,343,264
7558,20200527,clip_32_1413,69,9793,9794,bicycle,ride,360,224,384,275,360,252,384,288
7559,20200527,clip_36_1605,0,9851,9843,bicycle,ride,137,107,145,120,138,119,144,129
7560,20200527,clip_36_1605,1,9851,9843,bicycle,ride,139,110,147,122,140,119,147,131
7561,20200527,clip_36_1605,2,9851,9843,bicycle,ride,144,112,151,124,145,122,151,135
7562,20200527,clip_36_1605,3,9851,9843,bicycle,ride,149,116,157,128,150,126,156,137
7563,20200527,clip_36_1605,4,9851,9843,bicycle,ride,154,118,165,134,157,131,163,141
7564,20200527,clip_36_1605,5,9851,9843,bicycle,ride,163,121,173,137,164,134,172,148
7565,20200527,clip_36_1605,7,9851,9843,bicycle,ride,190,129,197,146,190,144,196,155
7566,20200527,clip_36_1605,8,9851,9843,bicycle,ride,198,135,211,152,198,148,211,166
7567,20200527,clip_36_1605,9,9851,9843,bicycle,ride,208,139,221,158,210,155,221,173
7568,20200527,clip_36_1605,10,9851,9843,bicycle,ride,217,147,230,172,221,165,229,184
7569,20200527,clip_36_1605,11,9851,9843,bicycle,ride,227,153,244,178,229,173,244,196
7570,20200527,clip_36_1605,12,9851,9843,bicycle,ride,243,164,263,194,246,185,262,208
7571,20200527,clip_36_1605,13,9851,9843,bicycle,ride,267,177,287,207,268,201,286,229
7572,20200527,clip_36_1605,14,9851,9843,bicycle,ride,293,190,320,229,295,217,320,252
7573,20200527,clip_36_1605,15,9851,9843,bicycle,ride,331,206,363,249,338,234,364,279
7590,20200527,clip_36_1605,92,9861,9860,bicycle,ride,353,174,368,216,351,203,372,228
7591,20200527,clip_36_1605,93,9861,9860,bicycle,ride,302,160,317,196,303,181,318,202
7592,20200527,clip_36_1605,94,9861,9860,bicycle,ride,268,145,281,175,270,165,281,182
7593,20200527,clip_36_1605,95,9861,9860,bicycle,ride,240,136,253,160,244,152,253,167
7594,20200527,clip_36_1605,96,9861,9860,bicycle,ride,219,125,230,149,221,142,230,155
7595,20200527,clip_36_1605,97,9861,9860,bicycle,ride,200,119,210,141,201,133,210,146
7596,20200527,clip_36_1605,98,9861,9860,bicycle,ride,189,115,197,133,191,131,198,142
7597,20200527,clip_38_1701,74,9906,9909,bicycle,ride,217,129,225,144,219,141,227,154
7598,20200527,clip_38_1701,75,9906,9909,bicycle,ride,234,132,242,147,230,145,245,163
7599,20200527,clip_38_1701,76,9906,9909,bicycle,ride,246,141,256,156,245,155,260,173
7600,20200527,clip_38_1701,77,9906,9909,bicycle,ride,263,154,274,177,259,168,277,193
7601,20200527,clip_38_1701,78,9906,9909,bicycle,ride,294,173,312,198,294,192,313,217
7602,20200527,clip_38_1701,79,9906,9909,bicycle,ride,339,191,362,229,340,212,365,249
7603,20200527,clip_38_1701,74,9907,9908,bicycle,ride,200,128,209,145,203,143,211,157
7604,20200527,clip_38_1701,75,9907,9908,bicycle,ride,205,136,216,153,205,147,217,165
7605,20200527,clip_38_1701,76,9907,9908,bicycle,ride,203,148,216,166,204,161,216,181
7606,20200527,clip_38_1701,77,9907,9908,bicycle,ride,201,160,216,181,201,175,216,202
7607,20200527,clip_38_1701,78,9907,9908,bicycle,ride,216,176,234,205,218,196,235,225
7608,20200527,clip_38_1701,79,9907,9908,bicycle,ride,252,199,269,239,253,223,272,260
7609,20200527,clip_38_1701,80,9907,9908,bicycle,ride,312,231,333,270,314,259,341,288
7643,20200516,clip_22_0947,56,143705,143702,motorcycle,ride,354,174,379,218,359,207,382,228
7644,20200516,clip_22_0947,57,143705,143702,motorcycle,ride,307,160,326,199,305,182,328,208
7645,20200516,clip_22_0947,58,143705,143702,motorcycle,ride,271,146,289,184,271,167,290,187
7646,20200516,clip_22_0947,59,143705,143702,motorcycle,ride,249,135,262,171,247,153,263,173
7647,20200516,clip_22_0947,60,143705,143702,motorcycle,ride,229,128,241,157,228,145,242,161
7648,20200516,clip_22_0947,61,143705,143702,motorcycle,ride,211,120,226,146,211,135,225,150
7649,20200516,clip_22_0947,62,143705,143702,motorcycle,ride,202,117,214,140,202,129,213,145
7650,20200516,clip_22_0947,63,143705,143702,motorcycle,ride,190,113,201,134,190,126,200,139
7651,20200516,clip_22_0947,64,143705,143702,motorcycle,ride,177,110,188,129,148,117,160,146
7652,20200516,clip_22_0947,65,143705,143702,motorcycle,ride,165,107,176,124,166,118,176,128
7653,20200516,clip_22_0947,66,143705,143702,motorcycle,ride,155,104,165,121,155,115,164,125
7654,20200516,clip_22_0947,67,143705,143702,motorcycle,ride,146,101,156,119,146,111,155,122
7655,20200516,clip_22_0947,68,143705,143702,motorcycle,ride,137,100,146,115,137,109,146,118
7656,20200516,clip_22_0947,83,143706,143703,bicycle,ride,137,102,145,116,136,111,145,120
7657,20200516,clip_22_0947,84,143706,143703,bicycle,ride,142,104,150,118,142,111,150,122
7658,20200516,clip_22_0947,85,143706,143703,bicycle,ride,146,105,154,119,144,115,153,125
7659,20200516,clip_22_0947,86,143706,143703,bicycle,ride,150,108,158,123,151,117,157,127
7660,20200516,clip_22_0947,87,143706,143703,bicycle,ride,153,110,161,126,154,119,160,130
7661,20200516,clip_22_0947,88,143706,143703,bicycle,ride,159,112,167,128,158,123,167,135
7662,20200516,clip_22_0947,89,143706,143703,bicycle,ride,167,116,175,131,167,129,174,137
7663,20200516,clip_22_0947,83,143707,143704,bicycle,ride,124,103,131,118,123,113,130,120
7664,20200516,clip_22_0947,84,143707,143704,bicycle,ride,127,104,135,119,127,113,135,123
7665,20200516,clip_22_0947,85,143707,143704,bicycle,ride,131,107,138,123,130,117,138,126
7666,20200516,clip_22_0947,86,143707,143704,bicycle,ride,136,109,143,125,135,120,143,128
7667,20200516,clip_22_0947,87,143707,143704,bicycle,ride,138,112,146,127,139,121,145,130
7668,20200516,clip_22_0947,88,143707,143704,bicycle,ride,144,113,152,128,144,123,151,132
7669,20200516,clip_22_0947,89,143707,143704,bicycle,ride,149,116,157,133,149,128,157,136
7670,20200516,clip_22_0947,90,143707,143704,bicycle,ride,154,118,162,137,154,132,162,141
7671,20200516,clip_22_0947,91,143707,143704,bicycle,ride,160,122,170,143,160,136,168,145
7672,20200516,clip_22_0947,92,143706,143703,bicycle,ride,194,123,205,146,195,140,205,151
7673,20200516,clip_22_0947,93,143706,143703,bicycle,ride,211,126,223,149,211,143,227,158
7674,20200516,clip_22_0947,94,143706,143703,bicycle,ride,230,132,244,155,229,148,246,163
7675,20200516,clip_22_0947,95,143706,143703,bicycle,ride,249,136,264,159,248,152,263,167
7676,20200516,clip_22_0947,96,143706,143703,bicycle,ride,266,143,281,173,266,165,281,181
7677,20200516,clip_22_0947,97,143706,143703,bicycle,ride,289,151,304,180,289,170,302,188
7678,20200516,clip_22_0947,98,143706,143703,bicycle,ride,312,159,329,192,311,181,329,197
7679,20200516,clip_22_0947,99,143706,143703,bicycle,ride,337,168,359,207,337,193,357,215
7680,20200516,clip_22_0947,94,143707,143704,bicycle,ride,193,134,204,155,194,149,205,163
7681,20200516,clip_22_0947,95,143707,143704,bicycle,ride,214,137,230,164,216,154,229,169
7682,20200516,clip_22_0947,96,143707,143704,bicycle,ride,238,144,251,172,239,159,251,174
7683,20200516,clip_22_0947,97,143707,143704,bicycle,ride,259,151,272,182,260,175,273,186
7684,20200516,clip_22_0947,98,143707,143704,bicycle,ride,278,159,295,192,275,181,292,199
7685,20200516,clip_22_0947,99,143707,143704,bicycle,ride,304,168,322,209,304,193,321,210
7686,20200516,clip_22_0947,100,143707,143704,bicycle,ride,332,180,354,225,334,209,350,228
7687,20200516,clip_28_1235,2,994,1009,bicycle,ride,194,128,201,141,193,138,202,151
7688,20200516,clip_28_1235,3,994,1009,bicycle,ride,208,129,219,145,210,143,219,156
7689,20200516,clip_28_1235,4,994,1009,bicycle,ride,225,134,237,157,227,154,236,168
7690,20200516,clip_28_1235,5,994,1009,bicycle,ride,242,139,253,158,243,157,252,170
